99.2906 119.325 211.366 558.698 1240.68 883.42 569.752 430.656 358.368 336.878 372.929 498.541 839.086 1865.52 3757.07 2982.95 2358.17 
89.5096 107.947 193.691 535.223 1381.51 1007.01 610.697 432.035 346.438 327.306 370.815 499.718 823.94 1785.81 3633.98 2805.26 2170.6 
80.1503 98.0481 184.835 564.966 1449.3 929.717 566.499 392.671 308.514 296.958 353.394 495.003 810.683 1701.7 3461.8 2615.15 1985.16 
71.5849 88.8204 176.421 610.574 1546.02 863.081 537.626 367.982 281.119 268.9 321.489 441.263 682.925 1377.48 3111.56 2485.19 1832.68 
64.1588 80.424 166.674 658.373 1628.47 770.99 505.513 360.673 273.456 257.676 307.931 427.338 662.212 1306.67 2891.47 2427.09 1815.66 
58.9062 74.6194 161.495 730.116 1589.46 676.392 478.424 357.339 267.193 246.657 292.238 404.035 619.575 1209.55 2756.34 2389.9 1776.36 
56.8077 72.1054 157.561 736.946 1467.28 604.715 440.156 345.227 263.219 241.113 281.81 388.968 606.309 1203.9 2699.56 2290.41 1710.83 
55.7414 71.0312 157.696 764.268 1299.15 536.745 400.631 320.725 246.039 225.487 265.746 376.382 609.452 1259.89 2928.66 2387.86 1752.89 
54.7761 70.3046 160.116 804.512 1149.34 505.462 390.934 306.363 231.848 217.597 265.179 372.377 558.995 1062.3 2562.39 2361.49 1722.77 
55.2194 71.0127 162.853 815.05 1050.82 475.363 372.135 290.384 216.179 198.549 237.39 335.221 525.108 1054.9 2613.64 2251.47 1620.1 
52.3286 67.4679 156.364 801.277 957.837 437.279 348.867 271.73 197.982 178.163 210.871 301.324 487.468 1005.4 2448.18 2054.76 1488.82 
51.6487 66.6749 155.115 786.215 887.107 413.591 332.318 261.401 192.97 174.855 205.232 283.631 437.892 874.306 2189.22 1969.9 1427.07 
49.4263 63.8206 148.776 765.112 852.554 393.437 318.84 253.847 186.514 166.581 192.786 265.679 415.343 841.56 2126.28 1939.82 1411.24 
47.3477 61.2565 143.824 752.281 823.72 381.419 306.781 239.123 175.869 160.121 188.542 257.778 388.625 759.974 1880.16 1687.13 1221.66 
46.4137 59.7822 138.07 710.937 886.735 389.416 295.006 222.229 163.295 148.826 175.763 246.132 389.2 801.087 2070.63 1807.5 1292.19 
42.6895 55.122 128.22 673.455 921.357 412.776 302.187 206.112 145.572 135.596 165.525 228.501 333.729 631.709 1635.27 1571.35 1119.87 
40.5558 52.0523 118.309 591.808 948.79 421.64 307.939 211.14 145.907 130.618 153.55 212.967 332.078 682.413 1772.04 1463.05 1030.85 
38.9939 49.7206 110.123 514.246 931.771 415.647 297.786 208.817 146.721 129.918 147.993 198.011 301.814 601.908 1465.8 1336.52 988.296 
37.3123 47.1554 100.944 433.042 891.335 394.617 271.691 201.259 151.791 136.516 148.674 183.484 264.607 530.854 1366.28 1182.94 850.034 
31.8067 40.476 87.5201 332.233 512.535 292.015 198.91 128.272 93.12 89.2299 106.927 137.116 187.309 342.621 811.748 735.532 538.428 
25.7745 30.6542 51.4694 112.273 191.944 162.875 112.142 80.7085 66.5612 66.9313 82.3519 120.031 208.279 467.731 1017.51 777.92 589.514 
15.4394 17.6131 26.4683 53.8217 135.123 196.737 140.814 112.66 112.268 125.272 145.469 183.552 282.209 557.809 950.907 783.022 648.68 
11.3791 13.4716 22.8411 58.2388 174.187 185.154 146.891 162.875 193.981 187.449 179.404 220.468 382.815 903.388 1549.95 1185.93 988.411 
11.265 13.2032 21.3975 47.5802 118.926 192.617 226.95 270.289 278.276 262.564 284.797 375.845 599.488 1170.2 1790.93 1225.95 958.572 
10.7895 12.6465 20.5253 46.0395 118.411 200.225 255.905 356.994 376.241 296.501 273.827 334.846 533.854 1048.1 1619.81 1253.33 1029.7 
11.1881 12.8996 19.686 38.3763 83.3368 165.887 317.971 543.225 494.033 390.461 404.527 504.366 667.102 958.181 1247.26 1053.5 899.243 
12.0454 13.7033 20.1737 38.046 86.192 191.133 322.13 425.259 523.832 659.078 755.081 711.549 717.139 897.639 952.065 677.629 560.665 
10.8969 13.0048 22.0536 48.9567 94.0531 124.863 201.416 476.67 684.346 578.208 691.625 838.739 746.924 764.753 808.002 606.767 502.217 
15.3087 18.0644 29.5454 62.3799 122.7 173.23 259.128 481.719 712.156 775.214 903.212 900.997 777.685 775.095 715.005 518.271 437.041 
29.5627 35.7536 61.9471 123.712 161.676 170.654 248.139 493.95 748.065 771.874 894.314 971.424 929.503 1017.33 957.652 643.488 524.927 
48.1451 57.3643 96.8076 214.64 422.206 550.18 733.664 1062.13 1308.54 1655.04 2198.72 1764.72 1166.8 875.834 620.208 430.807 370.547 
44.411 53.5606 95.0472 242.832 584.486 750.743 998.267 1578.86 1931.12 2361.08 3124.37 2203.83 1448.79 1279.33 1039.34 703.331 586.742 
42.3402 51.6087 95.1066 261.602 624.668 712.333 963.576 1678.31 2062.92 2470.69 3189.21 2006.3 1333.85 1355.67 1267.99 824.813 663.895 
38.6295 47.2674 88.6308 258.787 676.788 730.476 960.412 1738.64 2221.96 2733.14 3596.49 2038.63 1304.77 1338.72 1252.32 791.012 629.678 
36.6988 44.8645 84.06 250.175 730.47 808.975 1023.76 1765.55 2253.78 2954.67 3817.22 1926.86 1234.51 1341.77 1351.79 843.29 661.65 
34.1729 41.6687 77.4677 229.939 736.956 881.76 1097.06 1827.25 2307.21 3123.01 3756.59 1751.75 1153.84 1366.16 1562.81 957.317 733.03 
29.309 35.8864 67.7961 210.801 736.808 852.022 1041.83 1626.62 1845.25 2568.65 3135.62 1290.94 812.47 950.128 1211.34 827.789 642.263 
29.0533 35.4163 65.6901 194.669 698.558 1041.99 1260.95 1371.7 1252.28 1682.36 1642.53 716.822 480.132 555.424 728.071 578.045 471.64 
17.5911 21.4941 39.8375 111.822 325.431 528.536 767.821 668.207 539.12 800.851 755.183 277.889 175.76 195.352 268.527 250.587 215.585 
9.81759 12.1954 24.1168 78.5529 199.195 176.968 190.593 217.83 242.941 372.085 307.815 123.974 81.6351 91.3371 130.966 136.314 122.032 
3.21663 3.88547 6.89855 17.3425 41.7302 60.4845 79.8013 79.8306 62.3408 58.5663 53.815 39.4735 33.5776 40.3777 53.1552 47.7133 41.2831 
1.60327 1.94179 3.48875 8.98403 20.4017 25.0465 32.9667 42.1948 34.7844 30.5339 33.1597 33.5455 31.3349 33.4828 35.0194 28.9383 25.4 
2.99298 3.78941 7.97999 26.9523 42.773 34.66 40.3611 36.9898 26.5193 26.3632 34.876 36.4129 30.1898 30.9713 35.3598 32.056 28.6579 
5.1776 6.43367 12.8398 43.3559 88.3175 58.1718 57.8182 77.8217 92.7755 106.37 155.564 229.965 241.55 270.967 331.023 274.426 229.073 
10.1452 12.6454 25.7279 99.5573 315.769 178.741 170.425 215.7 209.517 213.719 321.362 547.375 592.905 637.936 763.675 608.367 497.86 
4.34512 5.20929 9.19258 25.2973 84.833 97.4742 87.9294 114.686 159.93 196.879 268.426 407.458 508.028 571.871 644.896 576.307 511.571 
2.95071 3.57176 6.5356 19.7968 75.6763 71.8537 64.9273 97.7605 152.338 177.483 255.446 536.584 746.204 647.233 692.189 696.59 646.163 
2.9157 3.58268 6.92305 23.8154 86.3108 58.536 55.9532 92.3146 138.12 146.919 213.332 427.084 490.076 483.475 742.547 934.59 820.754 
2.10974 2.53652 4.50494 12.3061 37.6813 44.3476 45.8668 66.5121 90.5807 105.409 157.284 269.397 277.283 267.173 344.072 395.328 375.526 
1.69567 2.05992 3.80821 11.4665 33.6791 27.0421 24.9758 37.0738 62.7601 84.0807 111.655 158.995 187.775 229.487 358.66 445.56 413.099 
1.4624 1.79583 3.4338 10.6316 24.3267 18.5166 19.9276 35.3846 60.4488 62.3995 69.0992 88.0359 103.122 139.841 266.438 361.874 314.553 
1.56103 1.8765 3.29696 8.14568 16.3008 15.6001 15.7748 20.6785 29.0907 39.9811 55.2443 64.942 67.5751 90.4844 167.088 217.039 192.852 
1.3475 1.66856 3.25256 9.54848 15.4422 11.4611 11.8433 15.7003 18.9909 21.4171 25.6144 27.5397 28.0226 35.2941 46.7008 40.2704 34.0978 
1.40299 1.77387 3.66216 10.1134 11.1616 9.10886 12.1221 19.1412 19.1896 19.2795 28.19 37.8698 31.8392 32.1635 43.2858 47.5239 43.7631 
4.08795 4.9941 9.43057 30.0587 92.9039 68.9555 64.9485 102.383 172.575 200.869 229.369 281.581 324.208 420.311 563.994 469.142 386.658 
8.15393 9.94601 18.8222 62.6963 193.631 105.079 82.4817 113.809 213.995 321.174 338.747 388.39 522.673 720.954 891.118 940.812 932.103 
7.97388 9.70952 18.3091 62.3816 252.273 127.816 91.6504 116.757 190.19 254.802 285.888 366.467 545.221 805.517 1087.94 1336.5 1439.98 
7.82417 9.58098 17.6605 42.4948 61.8763 58.1696 74.5946 113.865 114.345 103.113 136.387 278.735 598.941 764.325 859.339 896.708 858.366 
37.3226 48.3599 108.324 288.532 210.867 143.232 130.473 111.137 91.8162 97.7515 151.31 312.512 514.998 526.918 493.277 434.111 399.774 
58.6057 74.436 154.163 418.429 521.018 438.453 352.118 225.693 175.498 211.68 386.624 619.259 575.401 616.196 644.215 441.624 354.677 
34.4907 43.639 86.7885 191.535 214.151 210.329 202.379 137.598 106.433 125.016 189.992 197.537 158.75 165.492 187.651 160.587 139.965 
16.6429 22.0501 52.5416 134.496 100.276 84.6033 75.4068 44.4952 30.3925 31.5616 45.9148 63.0662 62.9828 64.3419 67.1648 58.0508 51.9128 
4.25281 5.32491 10.6193 28.6416 35.2499 26.3353 24.1405 21.9545 19.5579 20.9155 26.396 30.4334 31.3097 36.1161 42.109 38.0053 34.0827 
2.32657 2.88953 5.59797 14.5459 19.694 16.6005 18.1301 19.7492 17.4882 17.1132 20.668 25.2305 28.3127 35.1408 44.1234 40.1748 35.4888 
